pt_ms,pt_tf,ms_tf
0.0014117787,3.4271477e-06,0.0014120027
1.089047,0.00053112564,1.0890704
0.0029488278,6.7735245e-06,0.002945908
0.21703584,0.00024193178,0.21712501
0.040777877,0.0008696945,0.040119253
511570.9,225.98076,511556.94
511570.9,225.98076,511556.94
23539364.0,10352.57,23538990.0
23378836.0,11546.178,23378636.0
6863829.5,3159.885,6863606.5
6847468.0,3029.204,6847312.0
5826286600.0,2808415.2,5826425000.0
10719049000000.0,2800715.2,10719049000000.0
10719049000000.0,2800715.2,10719049000000.0
10719049000000.0,2800715.2,10719049000000.0
10719049000000.0,2800715.2,10719049000000.0
492927120000000.0,130921300.0,492927120000000.0
2.4656222e+16,0.92746085,2.4656222e+16
2.4656222e+16,0.92746085,2.4656222e+16
,0.92746085,
