mstorch_pt_ms,mstorch_pt_tf,mstorch_ms_tf,mstorch_lasttwo_dist,ms_distance,torch_distance,if_success
5.57092e-05,-100,-100,0.006089652,0.006396732,0.16569252,True
5.182743e-05,-100,-100,0.006293903,0.075329624,0.06688346,True
5.1158328e-05,-100,-100,0.0036518907,0.07886599,0.07533259,True
5.405252e-05,-100,-100,0.0047406517,0.09197827,0.08298991,True
5.19621e-05,-100,-100,0.004242933,0.088201456,0.0875163,True
5.4081716e-05,-100,-100,0.0030676248,0.09256244,0.09006339,True
5.5196822e-05,-100,-100,0.0053963712,0.08654468,0.10098004,True
9.5141615e-05,-100,-100,0.004506384,0.08634226,0.086231686,True
5.3489057e-05,-100,-100,0.0047856746,0.08428116,0.08563429,True
5.4398202e-05,-100,-100,0.004718911,0.09062538,0.08845936,True
6.806071e-05,-100,-100,0.010596192,0.095930465,0.09580134,True
5.4335087e-05,-100,-100,0.002061933,0.104602955,0.09252839,True
6.117781e-05,-100,-100,0.0016914064,0.121203795,0.12079592,True
9.4474126e-05,-100,-100,0.0029593788,0.13591449,0.1367496,True
8.616267e-05,-100,-100,0.0011521283,0.15086016,0.16391912,True
6.695342e-05,-100,-100,0.0010048886,0.15087745,0.15993664,True
7.3170515e-05,-100,-100,0.0010317288,0.15110335,0.15169117,True
7.237038e-05,-100,-100,0.0009906422,0.15135834,0.15242317,True
3.9102204e-05,-100,-100,0.00047904163,0.15203981,0.15221918,True
4.1725023e-05,-100,-100,0.00060765765,0.16864684,0.1665393,True
