mstorch_pt_ms,mstorch_pt_tf,mstorch_ms_tf,mstorch_lasttwo_dist,ms_distance,torch_distance,if_success
0.9000574,-100,-100,0.041978493,0.0,6.627742,True
0.9000574,-100,-100,0.041978493,0.023665063,6.6230364,True
0.9000574,-100,-100,0.041978493,0.74443924,6.617798,True
0.9000574,-100,-100,0.041978493,0.7515348,6.626582,True
0.9001216,-100,-100,0.04197354,0.75189066,6.6261673,True
0.8998277,-100,-100,0.04197354,0.75138104,6.625295,True
0.8998277,-100,-100,0.04197354,3.298198,6.632501,True
0.899813,-100,-100,0.041974284,3.2969666,6.638383,True
0.89888024,-100,-100,0.041974284,3.296552,6.6367846,True
0.8988325,-100,-100,0.041974284,6.229907,6.585489,True
0.8988324,-100,-100,0.041974284,7.0542626,6.5807776,True
0.8988324,-100,-100,0.041974284,7.0557656,6.576187,True
0.8988324,-100,-100,0.041974284,9.051341,6.5765715,True
0.8990217,-100,-100,0.041974284,9.053459,6.5772004,True
0.89841294,-100,-100,0.041974284,7.0604997,6.576439,True
0.8998897,-100,-100,0.041991204,7.3244295,6.609727,True
0.8993007,-100,-100,0.0420619,9.171782,6.6301537,True
0.89993185,-100,-100,0.041991208,9.1721325,6.6290703,True
0.89841825,-100,-100,0.0419458,8.967408,6.626151,True
0.8984182,-100,-100,0.0419458,9.160683,6.65132,True
