pt_ms,pt_tf,ms_tf
0.018726213,0.01101507,0.02436891
7174.8433,3884.8274,5362.5215
889700550000.0,3.40514e-06,889700550000.0
0.0118120015,2.487298e-07,0.011812009
0.0118116615,6.847807e-07,0.011812007
0.12666936,7.427898e-05,0.12665886
0.100984305,0.017150681,0.10869862
0.085202806,0.014244626,0.09165718
185077.72,343.37726,185371.23
185062.12,380.05402,185404.86
,70468.37,
200328170000.0,231313230.0,200499090000.0
67927613000000.0,219993900000.0,67889437000000.0
34426.305,66.03712,34405.887
2.1723613e+17,294807630000000.0,2.1749452e+17
2.1723613e+17,294807630000000.0,2.1749452e+17
6119777600000000.0,9494403000000.0,6128864600000000.0
2.8137284e+17,613037060000000.0,2.8190172e+17
1.441876e+20,1.6618845e+17,1.4433251e+20
1.441876e+20,1.6618845e+17,1.4433251e+20
