,layer_name,0,1,2,3,4,5,6,7,8,9
59,network.19.2,0.00025354762,0.00027320994,0.0002633718,0.0002649296,0.00028057574,0.0073277648,,,,
60,network.20.0,0.00014114566,0.00010766776,0.00013146695,0.00012029469,9.559572e-05,0.037637517,,,,
61,network.20.1,0.00018155144,0.00014432584,0.000120526645,0.00013169891,0.00015639787,0.037385523,,,,
62,network.20.2,0.00014174574,0.000161511,0.00015685674,0.00015930366,0.00017548616,0.0066274004,,,,
63,network.21.0,5.184336e-05,6.091054e-05,5.760439e-05,5.877384e-05,6.563731e-05,0.0030561474,,,,
64,network.21.1,0.00017898888,0.00023841235,0.00021438225,0.00022037089,0.00025081798,0.0151729565,,,,
65,network.21.2,0.00024295437,0.0002504409,0.00025772236,0.00025797033,0.00024299172,0.004427703,,,,
66,network.22.0,0.00019869336,0.00025215576,0.00026039965,0.0002653564,0.00028641656,0.017902806,,,,
67,network.22.1,0.00027285726,0.00034332747,0.00035180466,0.00035857945,0.00038742553,0.02440663,,,,
68,network.22.2,0.00017132233,0.0001727518,0.00017521855,0.38811785,0.00047352252,0.025267579,,,,
69,network.23.0,6.1513514e-05,6.02883e-05,6.095398e-05,0.18460856,0.00025481117,0.011963431,,,,
70,network.23.1,0.0002266531,0.00023084093,0.00023378825,0.7877347,0.0012582052,0.05489916,,,,
71,network.23.2,0.00027487043,0.00027103495,0.00028252628,0.37071407,8.238971e-05,0.010062117,,,,
72,network.24.0,0.0003107912,0.00030392822,0.0003393406,0.5722257,7.521751e-05,0.016651688,,,,
73,network.24.1,0.00041704706,0.00040113792,0.00045130495,0.778698,9.325845e-05,0.02254457,,,,
74,network.24.2,8.289395e-05,7.1885544e-05,8.2133614e-05,0.17419146,2.0028194e-05,0.005152937,,,,
75,network.25.0,2.905284e-05,2.5389218e-05,2.9450133e-05,0.051657528,6.2617837e-06,0.0015005439,,,,
76,network.25.1,0.00028071052,0.00022185082,0.00026856893,0.5224808,,,,,,
77,network.25.2,0.00032745363,0.00033167095,0.00033620038,0.06447661,,,,,,
78,network.26.0,0.001413766,0.001420416,0.0014234992,0.11436537,,,,,,
79,network.26.1,0.0042824293,0.0043049804,0.0043140952,0.3531849,,,,,,
80,network.26.2,0.0003638371,0.0003633514,0.00036394087,0.00022746032,0.00036332247,0.00036408874,,,,
81,selector,9.657172e-05,0.00015651823,0.0002405775,0.00024664667,0.0002469328,0.013540606,,,,
82,multi_residual.0.features.0,0.0006214154,0.000615879,0.00062431593,0.0011857412,0.0006100221,0.00062696636,inf,inf,inf,inf
83,multi_residual.0.features.1,0.0006211049,0.0006155713,0.000624004,0.0011851487,0.0006097173,0.0006266531,inf,inf,inf,inf
84,multi_residual.0.features.2,0.00030425747,0.00030194726,0.000305723,0.00054392684,0.00029903196,0.0003070011,5.999693,5.999693,5.999693,5.999693
85,multi_residual.1.features.0,0.00021024815,0.00020885014,0.00021141626,0.00028313062,0.00020670402,0.0002123263,2.1600223,2.1600223,2.1600223,2.1600223
86,multi_residual.1.features.1,0.0002101432,0.00020874589,0.00021131072,0.00028298906,0.00020660083,0.0002122203,2.1589432,2.1589432,2.1589432,2.1589432
87,multi_residual.1.features.2,0.00010370345,0.000102958154,0.00010428566,0.0001508573,0.00010208138,0.00010474598,1.118735,1.118735,1.118735,1.118735
88,multi_residual.2.features.0,6.15974e-05,6.110455e-05,6.192689e-05,7.920412e-05,6.048098e-05,6.219169e-05,0.64114577,0.64114577,0.64114577,0.64114577
89,multi_residual.2.features.1,6.1566585e-05,6.107398e-05,6.189591e-05,7.9164565e-05,6.0450722e-05,6.216058e-05,0.64082545,0.64082545,0.64082545,0.64082545
90,multi_residual.2.features.2,3.0876097e-05,3.0625743e-05,3.1040945e-05,4.0199495e-05,3.0280915e-05,3.117794e-05,0.33153003,0.33153003,0.33153003,0.33153003
91,multi_residual.3.features.0,1.525054e-05,1.5139575e-05,1.5357266e-05,1.7478615e-05,1.4337364e-05,1.5426835e-05,0.16732259,0.16732259,0.16732259,0.16732259
92,multi_residual.3.features.1,1.5242891e-05,1.5131983e-05,1.5349564e-05,1.746991e-05,1.4330171e-05,1.5419098e-05,0.16723897,0.16723897,0.16723897,0.16723897
93,multi_residual.3.features.2,7.708545e-06,7.650367e-06,7.774246e-06,1.1197562e-05,7.2254616e-06,7.8037465e-06,0.08574342,0.08574342,0.08574342,0.08574342
94,multi_box.multi_loc_layers.0.0,6.4286316e-05,9.645428e-05,0.000137447,0.00014062958,0.00014473821,0.006643027,,,,
95,multi_box.multi_loc_layers.0.1,6.42535e-05,9.64061e-05,0.0001373788,0.00014055923,0.00014466552,0.006639707,,,,
96,multi_box.multi_loc_layers.0.2,3.377512e-05,4.333195e-05,6.896758e-05,7.004194e-05,6.545977e-05,0.0033309164,,,,
97,multi_box.multi_loc_layers.0.3,4.7776186e-05,7.6083605e-05,9.5633484e-05,9.879674e-05,8.936827e-05,0.004036499,,,,
98,multi_box.multi_loc_layers.1.0,0.0002595682,0.00025941242,0.00025963187,0.00019463743,0.0002590815,0.00025972992,,,,
99,multi_box.multi_loc_layers.1.1,0.00025943844,0.00025928274,0.00025950206,0.0001945401,0.00025895203,0.00025960008,,,,
