layer_name,0,1,2,3,4,5,6,7,8,9
resnet.layer3.1.relu,0.003789546,0.0022156043,0.002430323,0.0025370556,0.0010713338,0.0011653281,0.0011653281,0.000871132,0.0003933626,0.0003933626
resnet.layer3.2,0.0035572562,0.0020696926,0.002242156,0.0024181951,0.0009365949,0.0067336727,0.0067336727,0.0064966446,0.0002299241,0.0002299241
resnet.layer3.2.conv1,0.0008433918,0.00065175554,0.0007499636,0.00081452465,0.00026812096,0.0002651657,0.0002651657,0.00021002522,0.00010768304,0.00010768304
resnet.layer3.2.bn1,0.0040169405,0.0031418067,0.0036391343,0.0039692535,0.0012994662,0.0012738279,0.0012738279,0.0010250111,0.0004962754,0.0004962754
resnet.layer3.2.conv2,0.0012051011,0.00094095076,0.00117055,0.0012987829,0.00031546364,0.004685937,0.004685937,0.0040185996,3.99978e-05,3.99978e-05
resnet.layer3.2.bn2,0.00408723,0.0032184075,0.0040332577,0.004437459,0.0010847852,0.016414989,0.016414989,0.014367607,0.00013734004,0.00013734004
resnet.layer3.2.conv3,0.00016671773,0.00013033,0.00015088017,0.00017306392,5.3121752e-05,0.0017188268,0.0017188268,0.0015980715,4.1470776e-05,4.1470776e-05
resnet.layer3.2.bn3,0.0017673753,0.0014077167,0.0016366036,0.0018282894,0.0005563564,0.018043347,0.018043347,0.016818117,0.00043448966,0.00043448966
resnet.layer3.2.relu,0.0035572562,0.0020696926,0.002242156,0.0024181951,0.0009365949,0.0067336727,0.0067336727,0.0064966446,0.0002299241,0.0002299241
resnet.layer3.3,0.003122168,0.0018053355,0.0019769494,0.0019989896,0.00081151555,0.006053777,0.006053777,0.0060698474,0.00012812231,0.00012812231
resnet.layer3.3.conv1,0.0009225122,0.000543736,0.0005126529,0.00055744307,0.00019427325,0.0018651006,0.0018651006,0.0019637037,0.000106034655,0.000106034655
resnet.layer3.3.bn1,0.0040895217,0.0024065268,0.002254386,0.0024859584,0.00087072037,0.008437781,0.008437781,0.008767983,0.00046998978,0.00046998978
resnet.layer3.3.conv2,0.0015855333,0.0007181958,0.0006727892,0.00071908114,0.00022475593,0.0023701917,0.0023701917,0.002484427,0.00014079116,0.00014079116
resnet.layer3.3.bn2,0.0052229576,0.0023395868,0.002202084,0.0022963684,0.0007182566,0.007819533,0.007819533,0.008091352,0.0004575875,0.0004575875
resnet.layer3.3.conv3,0.00018194458,0.00010635612,0.0001203117,0.00012995189,5.7022684e-05,0.00050308165,0.00050308165,0.00040138754,9.557112e-06,9.557112e-06
resnet.layer3.3.bn3,0.0022524963,0.0013028611,0.0014494965,0.0015968893,0.00069053436,0.006262675,0.006262675,0.0048942543,0.00010946562,0.00010946562
resnet.layer3.3.relu,0.003122168,0.0018053355,0.0019769494,0.0019989896,0.00081151555,0.006053777,0.006053777,0.0060698474,0.00012812231,0.00012812231
resnet.layer3.4,0.0029512164,0.0017711784,0.0018956239,0.0018899966,0.0008343855,0.005959828,0.005959828,0.005759241,0.000102382095,0.000102382095
resnet.layer3.4.conv1,0.00077600876,0.00045662298,0.00044181105,0.0005140922,0.00021813018,0.002158592,0.002158592,0.0021198872,6.4914246e-05,6.4914246e-05
resnet.layer3.4.bn1,0.0035820538,0.0021462534,0.0020867349,0.0024015727,0.0010201106,0.010101451,0.010101451,0.009825168,0.00029654533,0.00029654533
resnet.layer3.4.conv2,0.0007553203,0.00051989884,0.0002862928,0.00039453947,0.00015711572,0.0028854753,0.0028854753,0.0025281378,0.00010412351,0.00010412351
resnet.layer3.4.bn2,0.0035841486,0.0024251998,0.0013178606,0.0018179487,0.00076417084,0.0134082725,0.0134082725,0.01173401,0.0004657748,0.0004657748
resnet.layer3.4.conv3,0.00013855597,0.00012801381,5.297838e-05,7.692612e-05,4.0504907e-05,0.0005910432,0.0005910432,0.0004663785,1.52069515e-05,1.52069515e-05
resnet.layer3.4.bn3,0.0015304049,0.0014307424,0.0005871708,0.00085988594,0.00042245022,0.0068956325,0.0068956325,0.0053606215,0.00016934022,0.00016934022
resnet.layer3.4.relu,0.0029512164,0.0017711784,0.0018956239,0.0018899966,0.0008343855,0.005959828,0.005959828,0.005759241,0.000102382095,0.000102382095
resnet.layer3.5,0.0025257785,0.0014936727,0.0017402734,0.0016054107,0.0007476328,0.0057601556,0.0057601556,0.0055818874,0.00016001667,0.00016001667
resnet.layer3.5.conv1,0.000821067,0.00048612754,0.00049316743,0.0004609078,0.00021733897,0.0016007638,0.0016007638,0.0018215402,6.98485e-05,6.98485e-05
resnet.layer3.5.bn1,0.0035663212,0.0022350852,0.0022353602,0.0019994352,0.0009670751,0.0071921665,0.0071921665,0.008044303,0.00027827604,0.00027827604
resnet.layer3.5.conv2,0.0007147609,0.00042378413,0.00044343877,0.00046753086,0.00022903999,0.0011319867,0.0011319867,0.0014205514,7.957091e-05,7.957091e-05
resnet.layer3.5.bn2,0.0028849356,0.0016799658,0.0017412405,0.0018345306,0.0009079206,0.00022111481,0.00022111481,1.8336868e-05,0.00063658756,0.00063658756
resnet.layer3.5.conv3,0.00013431911,9.74423e-05,0.00011088379,6.594632e-05,6.787928e-05,2.3924606e-05,2.3924606e-05,4.8231603e-05,2.0580586e-05,2.0580586e-05
resnet.layer3.5.bn3,0.001587154,0.0011367126,0.0012634393,0.0007457249,0.00078192656,0.00028410504,0.00028410504,0.00058946793,0.00024204134,0.00024204134
resnet.layer3.5.relu,0.0025257785,0.0014936727,0.0017402734,0.0016054107,0.0007476328,0.0057601556,0.0057601556,0.0055818874,0.00016001667,0.00016001667
resnet.layer3.6,0.002648673,0.0014820001,0.0018585741,0.0016077717,0.00069215585,0.0059809713,0.0059809713,0.005778251,0.00025378977,0.00025378977
resnet.layer3.6.conv1,0.00078641553,0.00052907947,0.000621721,0.0005480068,0.00021648583,0.002222227,0.002222227,0.0021435102,0.000114892486,0.000114892486
resnet.layer3.6.bn1,0.0033128373,0.0023007882,0.0026765019,0.0022872342,0.000942332,0.009304687,0.009304687,0.008978837,0.00045087544,0.00045087544
resnet.layer3.6.conv2,0.00040895067,0.00027058012,0.000380798,0.00026296114,0.000112158086,0.0011842669,0.0011842669,0.0015527798,0.00016344443,0.00016344443
resnet.layer3.6.bn2,0.0020673363,0.0013304217,0.0018787734,0.001313394,0.00054958847,0.005898915,0.005898915,0.00788431,0.0008002344,0.0008002344
resnet.layer3.6.conv3,7.9241494e-05,3.4812878e-05,9.3167706e-05,4.1625713e-05,2.8907016e-06,0.00018486244,0.00018486244,0.00020544675,3.3342116e-05,3.3342116e-05
resnet.layer3.6.bn3,0.0009743005,0.00042626413,0.0011592079,0.00052041764,3.0904193e-05,0.0023097629,0.0023097629,0.0025713805,0.00041129926,0.00041129926
resnet.layer3.6.relu,0.002648673,0.0014820001,0.0018585741,0.0016077717,0.00069215585,0.0059809713,0.0059809713,0.005778251,0.00025378977,0.00025378977
resnet.layer3.7,0.0022010186,0.0014755332,0.0018379949,0.0016013461,0.0006848204,0.0059809363,0.0059809363,0.005774599,0.00026197717,0.0002625429
resnet.layer3.7.conv1,0.0008747273,0.00051037356,0.0005459258,0.00054057327,0.00021999102,0.002144455,0.002144455,0.0022193156,0.000107800704,0.000107800704
resnet.layer3.7.bn1,0.0035499292,0.0020583002,0.0021658463,0.002221933,0.0009083603,0.008730889,0.008730889,0.008956648,0.00042520984,0.00042520984
resnet.layer3.7.conv2,0.0007462327,0.00030121574,0.00040746943,0.00036286956,2.7575894e-05,0.00042448138,0.00042448138,0.00013979583,0.00015579532,0.00016807005
resnet.layer3.7.bn2,0.004516474,0.0018086195,0.0024239677,0.0022256714,0.00017180957,0.0025650975,0.0025650975,0.0008989986,0.0009029241,0.0009768212
resnet.layer3.7.conv3,0.00020161428,8.316999e-05,7.90701e-05,6.426146e-05,5.9179038e-06,0.00018333,0.00018333,8.244637e-05,2.7480532e-05,2.967993e-05
resnet.layer3.7.bn3,0.0025865985,0.00034735058,0.00035145046,0.0003662591,0.00042460268,0.00024719056,0.00024719056,0.0003480742,0.0004580011,0.0004602005
resnet.layer3.7.relu,0.0022010186,0.0014755332,0.0018379949,0.0016013461,0.0006848204,0.0059809363,0.0059809363,0.005774599,0.00026197717,0.0002625429
resnet.layer3.8,0.001797909,0.0012493309,0.0014211604,0.0013797522,0.00048159854,0.005507654,0.005507654,0.005919517,0.0003602233,0.00039417832
resnet.layer3.8.conv1,0.00090387417,0.00051415083,0.00054689695,0.0005989986,0.00022627259,0.0023967247,0.0023967247,0.002384927,0.00012892124,0.00012463295
resnet.layer3.8.bn1,0.0032736936,0.0019059633,0.002045813,0.0021962207,0.0008569081,0.008658017,0.008658017,0.008569552,0.0004433653,0.00042589195
resnet.layer3.8.conv2,0.0008505215,0.0004680214,0.0005191071,0.00061671843,0.0002356775,0.0017628127,0.0017628127,0.0019408944,5.57135e-05,5.6707664e-05
resnet.layer3.8.bn2,0.007182155,0.0038389848,0.004293686,0.005115975,0.0019810959,0.014761116,0.014761116,0.016286481,0.00045342353,0.0011253941
resnet.layer3.8.conv3,0.00022163124,0.00017828812,0.0001734524,0.00014911618,7.921153e-05,0.0006333522,0.0006333522,0.0007104943,2.8642604e-05,5.680358e-05
resnet.layer3.8.bn3,0.0026632533,0.0021360368,0.0020631715,0.0018196475,0.0009504277,0.0076283687,0.0076283687,0.008512459,0.00033001293,0.0006673695
resnet.layer3.8.relu,0.001797909,0.0012493309,0.0014211604,0.0013797522,0.00048159854,0.005507654,0.005507654,0.005919517,0.0003602233,0.00039417832
resnet.layer3.9,0.0017936314,0.0012569162,0.0014418038,0.0013511817,0.00049281225,0.005601814,0.01136316,0.010489479,0.00020523244,0.00023313268
resnet.layer3.9.conv1,0.00055859773,0.00035689832,0.00041139804,0.00039711563,0.00012490954,0.002021636,0.002021636,0.002177282,0.00012287855,0.00013430556
resnet.layer3.9.bn1,0.0028395723,0.0018855172,0.0021396447,0.0020798715,0.00066281424,0.010614783,0.010614783,0.011267309,0.0006046516,0.0006502964
resnet.layer3.9.conv2,0.00050505454,0.00028522318,0.0003857189,0.00043214316,0.00011170587,0.0024336472,0.0024336472,0.0019565995,0.000109800196,0.00011500063
resnet.layer3.9.bn2,0.0038325007,0.002198394,0.0029463398,0.0033116092,0.00090829213,0.018528366,0.018528366,0.014904479,0.00077635475,0.00080618326
resnet.layer3.9.conv3,0.00014833859,6.6320776e-05,9.941557e-05,0.00010172406,2.0606898e-05,0.00080932316,0.00080932316,0.00064584234,3.2115353e-05,3.0293002e-05
resnet.layer3.9.bn3,0.0013219211,0.00059368653,0.0008963935,0.0009034075,0.0001874438,0.0072130063,0.0072130063,0.00579975,0.00027634774,0.00026414247
resnet.layer3.9.relu,0.0017936314,0.0012569162,0.0014418038,0.0013511817,0.00049281225,0.005601814,0.01136316,0.010489479,0.00020523244,0.00023313268
resnet.layer3.10,0.0016748533,0.00151985,0.0015613106,0.0014496236,0.0004661028,0.0059570135,0.012733931,0.011772673,0.0003101413,0.00035739903
resnet.layer3.10.conv1,0.0004793452,0.00041043374,0.0002790623,0.0003233488,6.1229744e-05,0.0016905651,0.0026462772,0.0024721075,0.00016753525,0.00018635971
resnet.layer3.10.bn1,0.0022142797,0.0020322755,0.0014015993,0.0015361588,0.00032733462,0.00782852,0.012214091,0.0114295315,0.000717849,0.0008099199
resnet.layer3.10.conv2,4.6425877e-05,0.0003516195,0.00011962443,0.00022014248,4.3343753e-05,0.000793965,0.002884284,0.0022752602,0.00015527177,0.00020935775
resnet.layer3.10.bn2,0.00028376002,0.0017781261,0.00066592137,0.0011667769,0.00011436734,0.004042407,0.014445363,0.011331023,0.00073073467,0.0009850839
resnet.layer3.10.conv3,2.7675946e-05,6.862315e-05,4.3770706e-05,3.9523344e-05,2.2260392e-06,0.000107379434,0.00023283577,0.0002217512,3.923058e-05,4.2825544e-05
resnet.layer3.10.bn3,0.00034292781,0.00086483936,0.0005534166,0.00051999924,2.9622752e-05,0.0013798294,0.0029816353,0.002828063,0.00050216145,0.0005399431
resnet.layer3.10.relu,0.0016748533,0.00151985,0.0015613106,0.0014496236,0.0004661028,0.0059570135,0.012733931,0.011772673,0.0003101413,0.00035739903
resnet.layer3.11,0.001434538,0.0011660019,0.0011968273,0.0014171815,0.0002432423,0.0051416755,0.0048457016,0.0050634835,0.00058888027,0.00059474807
resnet.layer3.11.conv1,0.0005824863,0.0003359847,0.0002662993,0.00041003636,5.7605037e-05,0.0019170446,0.0030112555,0.0028616292,0.00017374876,0.00019571566
resnet.layer3.11.bn1,0.0026067425,0.0016057112,0.0011986371,0.0018739074,0.00032893755,0.008450359,0.013515916,0.012636742,0.000709614,0.0008042096
resnet.layer3.11.conv2,0.0004122523,0.00022870171,0.00016285226,0.0007352667,6.347324e-05,0.001028107,0.0024816256,0.0023777867,0.00012172545,0.00015084329
resnet.layer3.11.bn2,0.0030576834,0.0017096779,0.0012525775,0.005166489,0.000535776,0.0075257136,0.018185448,0.017247397,0.0008169647,0.0010150137
resnet.layer3.11.conv3,0.00012577191,8.1319864e-05,3.1488344e-05,0.00024635158,1.4824327e-05,0.00023343094,0.0005045583,0.00045610097,4.560355e-05,4.2605054e-05
resnet.layer3.11.bn3,0.0013489336,0.0008126304,0.00029113248,0.0026800404,0.000121204765,0.002384277,0.005253891,0.004762022,0.00051060016,0.00047327005
resnet.layer3.11.relu,0.001434538,0.0011660019,0.0011968273,0.0014171815,0.0002432423,0.0051416755,0.0048457016,0.0050634835,0.00058888027,0.00059474807
resnet.layer3.12,0.0013724124,0.001037544,0.0010613048,0.0013643237,0.00012122886,0.0049852883,0.0047533875,0.005040353,0.00072515337,0.0007445771
