mut_types,mut_layer_name,mut_result
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
NEB,aspp.aspp1.aspp_conv.0,True
