pt_ms,pt_tf,ms_tf
4.224279e-05,5.606752e-06,4.1113195e-05
2.2809944e-07,1.1129167e-07,2.0940057e-07
5.4754473e-05,7.808695e-06,4.769629e-05
4.9211576e-05,3.226811e-06,4.988348e-05
4.9211576e-05,3.226811e-06,4.988348e-05
4.9211576e-05,3.226811e-06,4.988348e-05
4.9211576e-05,3.226811e-06,4.988348e-05
4.9211576e-05,3.226811e-06,4.988348e-05
4.9211576e-05,3.226811e-06,4.988348e-05
4.9211576e-05,3.226811e-06,4.988348e-05
4.9211576e-05,3.226811e-06,4.988348e-05
4.9211576e-05,3.226811e-06,4.988348e-05
4.9211576e-05,3.226811e-06,4.988348e-05
4.9211576e-05,3.226811e-06,4.988348e-05
4.9211576e-05,3.226811e-06,4.988348e-05
4.9211576e-05,3.226811e-06,4.988348e-05
4.9211576e-05,3.226811e-06,4.988348e-05
4.9211576e-05,3.226811e-06,4.988348e-05
4.9211576e-05,3.226811e-06,4.988348e-05
4.9211576e-05,3.226811e-06,4.988348e-05
