mut_types,mut_layer_name,mut_result
LD,resnet.layer3.17.bn2,True
LD,resnet.layer3.14.conv2,True
LD,resnet.layer2.3.bn2,True
LD,resnet.layer3.22.bn1,True
LD,resnet.layer4.1.bn3,True
LD,resnet.layer3.10.bn2,True
LD,resnet.layer1.2.bn3,True
LD,resnet.layer3.14.bn2,True
LD,resnet.layer3.12.bn3,True
LD,resnet.layer3.21.conv2,True
LD,resnet.layer2.1.conv2,True
LD,resnet.layer3.0.bn1,True
LD,resnet.layer2.2.bn1,True
LD,resnet.layer3.15.bn1,True
LD,resnet.layer4.0.bn3,True
LD,resnet.layer3.7.bn1,True
LD,resnet.layer3.18.bn1,True
LD,resnet.layer3.20.conv2,True
LD,resnet.layer1.0.bn1,True
LD,resnet.layer3.20.bn1,True
LD,resnet.layer4.1.conv2,True
LD,resnet.layer3.18.bn3,True
LD,resnet.layer3.11.bn3,True
LD,resnet.layer3.22.bn2,True
LD,resnet.layer3.13.bn2,True
LD,resnet.layer4.0.bn2,True
LD,resnet.layer3.4.conv2,True
LD,resnet.layer3.13.bn1,True
LD,resnet.layer4.2.bn3,True
LD,resnet.layer2.2.bn3,True
LD,resnet.layer3.20.bn2,True
LD,resnet.layer4.0.bn1,True
LD,resnet.layer3.19.bn2,True
LD,resnet.layer3.15.conv2,True
LD,resnet.layer3.18.conv2,True
LD,resnet.layer4.2.conv2,True
LD,resnet.layer1.0.conv1,True
LD,resnet.layer3.4.bn2,True
LD,resnet.layer3.19.conv2,True
LD,resnet.layer3.21.bn1,True
LD,resnet.layer3.13.bn3,True
LD,resnet.layer3.11.bn2,True
LD,resnet.layer3.2.bn1,True
LD,resnet.layer3.10.conv2,True
LD,resnet.layer3.1.bn1,True
LD,resnet.layer3.9.bn2,True
LD,resnet.layer1.1.conv2,True
LD,resnet.layer3.13.conv2,True
LD,resnet.layer3.17.conv2,True
LD,resnet.layer2.3.bn1,True
