mstorch_pt_ms,mstorch_pt_tf,mstorch_ms_tf,mstorch_lasttwo_dist,ms_distance,torch_distance,if_success
2.677358e-07,1.6078366e-07,2.934352e-07,0.00015378423,1.8827484e-05,0.0009947254,True
2.2035563e-07,1.5022458e-07,2.802051e-07,0.00015018578,8.324688e-05,4.0270876e-05,True
2.1494718e-07,1.5076411e-07,2.7784617e-07,0.00015018578,0.00010805149,0.000107768814,True
2.1849712e-07,1.5052136e-07,2.7958345e-07,0.00015018578,0.00011596001,0.00011486284,True
2.0882504e-07,1.5909988e-07,2.8004553e-07,0.00015018578,0.00013975962,0.00013713971,True
6.618455e-06,2.7612027e-06,9.174629e-06,0.00015966632,0.00017751218,0.00017291904,True
7.5551857e-06,2.559857e-06,5.2013434e-06,0.00015966632,0.00035696363,0.00035648094,True
4.4267492e-07,5.089206e-07,8.226733e-07,0.00016823997,0.00045388407,0.00044502315,True
4.5564e-07,5.7155046e-07,9.0223114e-07,0.00016823997,0.0005152284,0.0004739258,True
3.755698e-07,1.3377544e-07,3.923824e-07,0.00011549985,0.00052480935,0.0005241131,True
3.6149834e-07,1.307134e-07,3.7685132e-07,0.00011549985,0.000737813,0.0007371115,True
3.6256515e-07,1.313946e-07,3.7807018e-07,0.00011549985,0.00074605807,0.00074554223,True
3.5898861e-07,1.5843277e-07,3.918651e-07,0.00011549985,0.00075852696,0.000757943,True
3.5987009e-07,1.5735935e-07,3.91742e-07,0.00011549985,0.00075935683,0.00075934123,True
3.19846e-07,1.827548e-07,4.044167e-07,0.00011077641,0.0007794969,0.000779505,True
3.1784572e-07,1.8604311e-07,4.0792295e-07,0.00011077641,0.0007911268,0.00078599894,True
1.0264855e-05,3.5093735e-06,8.513315e-06,0.00017825312,0.0008666445,0.00086602534,True
3.439521e-06,1.8432013e-06,4.359914e-06,0.00013673468,0.0008418809,0.00084195216,True
2.8923318e-06,2.8218542e-06,3.0540284e-06,0.00013673468,0.00085311575,0.00085117074,True
1.8897224e-07,2.9373632e-07,3.2050474e-07,0.00011237385,0.00085446605,0.0008544326,True
