pt_ms,pt_tf,ms_tf
2.6773694e-07,1.6079228e-07,2.9347595e-07
1.5826568e-07,1.6895946e-07,2.423414e-07
1.5895208e-07,1.6605968e-07,2.4285535e-07
1.5998683e-07,1.665451e-07,2.4404136e-07
1.6167822e-07,1.5572161e-07,2.3767494e-07
1.710487e-05,3.2254346e-05,4.927209e-05
1.4750704e-05,4.1771582e-05,5.642805e-05
4.917177e-06,2.2083518e-06,4.017852e-06
4.9230466e-06,1.9489898e-06,4.0605123e-06
7.728273e-06,5.9746953e-06,1.3588621e-05
8.22064e-06,6.2922945e-06,1.4372565e-05
2.8407023e-06,5.358176e-06,4.7670137e-06
1.9301199e-06,4.776777e-06,4.826511e-06
2.113997e-06,6.3613866e-06,7.4005857e-06
6.6190996e-06,8.896546e-06,5.114922e-06
7.5735384e-06,9.601014e-06,4.4587828e-06
2.0710022e-06,8.693146e-06,7.944401e-06
2.0357795e-05,9.1487215e-07,2.0312225e-05
2.1834529e-05,8.293711e-07,2.1432736e-05
3.3610377e-05,7.358966e-06,4.0218256e-05
