layer_name,0,1,2,3,4,5,6,7,8,9
layer1.2.conv3,4.1647463e-06,4.1647463e-06,6.532059e-06,6.6092343e-06,2.3725042e-06,4.11534e-06,2.5888441e-05,2.7400043e-05,1.6264743e-05,2.6299786e-06
layer1.2.bn3,1.5899994e-05,1.5899994e-05,2.3690925e-05,2.3871238e-05,1.0296048e-05,9.631651e-06,9.074907e-05,9.424595e-05,5.5127668e-05,7.0486713e-06
layer1.2.relu,5.8575984e-05,5.8575984e-05,5.3438598e-05,5.3167685e-05,4.8060938e-05,3.6306745e-05,2.9933435e-05,3.5068486e-05,2.9234638e-05,4.7411246e-05
layer2,1.0867458e-05,1.5135774e-05,1.4659745e-06,0.0014340971,0.0016433727,0.47775376,0.4802384,0.4920837,1.7073697e-05,1.6697231e-06
layer2.0,2.115424e-05,2.115424e-05,1.8407412e-05,2.0105428e-05,7.952083e-06,1.7170532e-07,2.483301e-05,1.5746497e-05,2.9253222e-05,3.2290707e-05
layer2.0.conv1,2.5107685e-05,2.5107685e-05,2.0154723e-05,1.9681815e-05,4.736663e-06,2.9770432e-05,6.220729e-05,4.879185e-05,9.4786155e-06,2.4662048e-05
layer2.0.bn1,2.9858144e-05,2.9858144e-05,2.5116999e-05,2.464743e-05,1.0438205e-05,4.3663124e-05,7.567639e-05,6.0111284e-05,1.1960707e-05,3.195458e-05
layer2.0.conv2,2.5276677e-08,2.5276677e-08,4.1792227e-06,4.9272785e-06,7.443324e-05,0.000105238614,8.5421874e-05,7.787767e-05,2.2356122e-05,2.3958466e-05
layer2.0.bn2,6.3525345e-05,6.3525345e-05,5.256016e-05,4.998275e-05,2.464508e-05,4.1931897e-05,1.2237768e-05,1.9155028e-05,8.5722466e-05,8.429782e-05
layer2.0.conv3,1.6253864e-05,1.6253864e-05,1.5306101e-05,1.6175742e-05,8.438705e-06,2.5586014e-06,5.7904126e-06,1.1686745e-05,2.1225173e-05,2.0962545e-05
layer2.0.bn3,4.3964763e-05,4.3964763e-05,4.11668e-05,4.385595e-05,2.1983124e-05,4.7781577e-06,1.4466994e-05,3.1093645e-05,5.8161488e-05,5.739872e-05
layer2.0.relu,2.115424e-05,2.115424e-05,1.8407412e-05,2.0105428e-05,7.952083e-06,1.7170532e-07,2.483301e-05,1.5746497e-05,2.9253222e-05,3.2290707e-05
layer2.0.downsample,2.5392197e-05,2.5392197e-05,2.338073e-05,2.3232999e-05,2.205926e-05,1.483829e-05,3.0200717e-05,2.2869863e-05,1.9715833e-05,2.0618361e-05
layer2.0.downsample.0,1.8473738e-05,1.8473738e-05,1.6918984e-05,1.6946557e-05,1.6292157e-05,9.528947e-06,2.3894147e-05,2.2196884e-05,1.1594835e-05,1.3717159e-05
layer2.0.downsample.1,2.5392197e-05,2.5392197e-05,2.338073e-05,2.3232999e-05,2.205926e-05,1.483829e-05,3.0200717e-05,2.2869863e-05,1.9715833e-05,2.0618361e-05
layer2.1,9.129217e-07,9.937066e-07,1.8694907e-05,2.0947838e-05,2.4693509e-06,5.832495e-06,2.9147515e-05,7.153281e-05,3.9268925e-06,1.1388423e-05
layer2.1.conv1,5.6218305e-06,5.6218305e-06,1.1371412e-05,1.1526874e-05,1.4960537e-05,2.3948163e-05,4.5971585e-05,2.3189492e-05,9.0452886e-07,3.3656725e-06
layer2.1.bn1,3.5758203e-06,3.5758203e-06,1.2419743e-05,1.2575205e-05,1.6008868e-05,2.4996494e-05,4.7019916e-05,2.4237823e-05,1.4380203e-07,2.3173416e-06
layer2.1.conv2,1.363151e-05,1.363151e-05,1.3727986e-05,1.3520843e-05,2.9149844e-05,5.8410522e-05,6.682168e-05,5.6354416e-05,3.3887518e-06,1.6853664e-06
layer2.1.bn2,2.2349777e-05,2.2349806e-05,1.9542756e-05,1.7813378e-05,4.005408e-05,7.643821e-05,8.954032e-05,7.5166005e-05,4.021749e-06,4.3541477e-06
layer2.1.conv3,2.7049517e-05,2.6535448e-05,3.1611744e-06,9.789275e-06,2.3970751e-06,6.686505e-06,2.5771533e-06,4.3953623e-06,1.0698077e-06,5.273723e-06
layer2.1.bn3,2.867129e-05,2.5813679e-05,1.1823846e-05,1.681376e-05,8.067225e-06,7.2957555e-06,1.7904349e-05,3.1183277e-05,6.022994e-06,1.2974382e-05
layer2.1.relu,9.129217e-07,9.937066e-07,1.8694907e-05,2.0947838e-05,2.4693509e-06,5.832495e-06,2.9147515e-05,7.153281e-05,3.9268925e-06,1.1388423e-05
layer2.2,4.7319045e-06,4.97586e-06,1.3708337e-05,0.0006104571,0.00075972726,0.46153948,0.45366353,0.41786817,3.802851e-05,4.7713307e-05
layer2.2.conv1,1.138098e-06,4.148238e-06,1.3054927e-05,1.144232e-05,2.259043e-06,1.6921284e-05,2.3245095e-05,5.5333334e-05,3.18019e-06,6.2549007e-06
layer2.2.bn1,2.7690112e-06,6.2416148e-06,1.5739683e-05,1.3629633e-05,1.0921503e-06,2.3821463e-05,2.953496e-05,7.32989e-05,5.9000813e-06,5.8677397e-06
layer2.2.conv2,1.7534658e-06,4.0264204e-06,1.682357e-05,1.5333413e-05,1.224615e-05,1.7777711e-06,1.2492019e-06,4.3325377e-05,2.6952068e-05,2.9868996e-05
layer2.2.bn2,3.0578449e-06,6.13468e-06,2.8577226e-05,2.5903457e-05,2.1338561e-05,3.993184e-06,3.0799274e-06,7.731755e-05,4.7105626e-05,5.1630122e-05
layer2.2.conv3,3.2475646e-06,1.2254091e-05,9.598876e-06,8.50817e-06,1.3883269e-05,1.9944757e-05,2.1167314e-05,4.9453425e-05,1.5614485e-05,1.4979974e-05
layer2.2.bn3,1.01327205e-05,4.1960404e-05,2.5300506e-05,0.0015579247,0.0018894374,0.99999475,1.0004303,0.9996154,0.0019181715,0.0018397475
layer2.2.relu,4.7319045e-06,4.97586e-06,1.3708337e-05,0.0006104571,0.00075972726,0.46153948,0.45366353,0.41786817,3.802851e-05,4.7713307e-05
layer2.3,1.0867458e-05,1.5135774e-05,1.4659745e-06,0.0014340971,0.0016433727,0.47775376,0.4802384,0.4920837,1.7073697e-05,1.6697231e-06
layer2.3.conv1,1.4886271e-05,1.0728181e-06,2.3108681e-05,0.00076290616,0.0009186471,0.33297965,0.3320322,0.31066912,8.481307e-06,3.1856587e-05
layer2.3.bn1,1.529351e-05,6.282644e-06,5.7711295e-06,0.0013294334,0.0016157138,0.52613956,0.5221351,0.48353142,2.0172389e-05,2.099279e-05
layer2.3.conv2,1.808954e-05,2.1547152e-05,5.702321e-06,0.00094075,0.0010868071,0.29535052,0.26331836,0.21602336,1.3070374e-05,2.7322196e-05
layer2.3.bn2,3.3706427e-05,5.040961e-05,1.7025646e-05,0.0019722169,0.0023320748,0.6105333,0.5404564,0.44436398,2.6461159e-05,5.5076365e-05
layer2.3.conv3,1.2439146e-05,6.0117643e-05,3.6756835e-05,0.0012373175,0.0013657041,0.30276635,0.30453426,0.27822295,3.289926e-05,2.6212123e-05
layer2.3.bn3,5.272527e-05,0.00023559996,0.00014802713,0.0048045074,0.0055062575,1.1882924,1.1774298,1.092804,0.00013742739,0.000104720326
layer2.3.relu,1.0867458e-05,1.5135774e-05,1.4659745e-06,0.0014340971,0.0016433727,0.47775376,0.4802384,0.4920837,1.7073697e-05,1.6697231e-06
layer3,9.650808e-06,4.2011525e-06,1.4991787e-05,0.0006929906,0.0029939683,0.014528816,0.015562427,0.01613019,0.0038385242,
layer3.0,3.1214222e-05,5.003024e-05,5.2616546e-05,0.0012080959,0.0012694123,0.340863,0.35395008,0.37090665,6.208749e-05,2.7322072e-05
layer3.0.conv1,4.8531365e-06,7.8710465e-05,3.889503e-05,0.003382439,0.003164672,0.7045385,0.69877326,0.72213525,5.762033e-05,3.394345e-05
layer3.0.bn1,5.1663956e-06,0.00011747492,5.7998855e-05,0.0049843546,0.0046856375,1.1234845,1.1510353,1.2178671,9.816099e-05,6.15835e-05
layer3.0.conv2,3.7355778e-05,5.402744e-05,6.468222e-05,0.0018108054,0.0022237664,0.51234436,0.60668415,0.63231,9.41183e-05,7.403478e-05
layer3.0.bn2,4.808121e-05,7.3239404e-05,8.734952e-05,0.0024484235,0.0030083694,0.6930885,0.81099904,0.8467618,0.00012623452,0.000100429934
layer3.0.conv3,9.399204e-06,2.1795922e-05,2.8270571e-05,0.00080632453,0.0009066362,0.20546542,0.24111561,0.27031627,3.4973396e-05,2.7191434e-05
layer3.0.bn3,2.956757e-05,6.648464e-05,8.659585e-05,0.0024077247,0.002734374,0.6196473,0.71158755,0.80614865,0.000105232226,8.4985506e-05
layer3.0.relu,3.1214222e-05,5.003024e-05,5.2616546e-05,0.0012080959,0.0012694123,0.340863,0.35395008,0.37090665,6.208749e-05,2.7322072e-05
layer3.0.downsample,6.0651037e-06,2.3173638e-05,4.356447e-06,0.0011334087,0.001308793,0.3326522,0.33651096,0.35586378,6.105245e-06,6.2865583e-06
layer3.0.downsample.0,4.937665e-06,1.9492782e-05,4.5777488e-06,0.0009601377,0.0011069493,0.278655,0.2816714,0.29943943,5.9039958e-06,3.994839e-06
layer3.0.downsample.1,6.0651037e-06,2.3173638e-05,4.356447e-06,0.0011334087,0.001308793,0.3326522,0.33651096,0.35586378,6.105245e-06,6.2865583e-06
layer3.1,2.636074e-05,3.5243353e-05,3.3643726e-05,0.000919602,0.0009757587,0.2514289,1.2189595,1.36592,0.00032554634,
layer3.1.conv1,2.6722617e-05,4.225987e-05,3.9369228e-05,0.0011687401,0.0012296584,0.36376467,0.39755052,0.40837803,5.3244567e-05,2.2154312e-05
layer3.1.bn1,2.7546343e-05,4.4464698e-05,4.4504774e-05,0.0012605968,0.0013442943,0.38646334,0.41474897,0.432144,5.7194262e-05,2.5685793e-05
layer3.1.conv2,1.9866111e-05,2.86295e-05,3.060965e-05,0.00078092143,0.0009756778,0.29470393,0.48543796,0.5527905,0.00011020314,6.1101586e-05
layer3.1.bn2,3.3538345e-05,4.9017646e-05,5.3226628e-05,0.0013033799,0.0016337482,0.49866822,0.81571364,0.93080443,0.00018329301,
layer3.1.conv3,6.9224525e-06,9.192655e-06,1.3331924e-05,0.0004823697,0.00057726266,0.113183826,0.31613892,0.36196154,8.378531e-05,
layer3.1.bn3,2.5161542e-05,3.3025695e-05,4.6212976e-05,0.0015657545,0.0018983897,0.38133186,1.0528765,1.2045943,0.00028057705,
layer3.1.relu,2.636074e-05,3.5243353e-05,3.3643726e-05,0.000919602,0.0009757587,0.2514289,1.2189595,1.36592,0.00032554634,
layer3.2,1.4303852e-05,2.6536774e-05,2.2978642e-05,0.00097047497,0.00016195046,0.03145331,0.020600587,0.020447781,0.00013496229,
layer3.2.conv1,5.3790136e-06,2.4323963e-05,1.8570812e-05,0.00094972417,0.0010621934,0.26805606,0.83041304,1.0358499,0.00018932758,
layer3.2.bn1,9.79293e-06,3.3339937e-05,2.6296846e-05,0.001204568,0.0013414623,0.34502015,1.0499145,1.3071619,0.00023668898,
layer3.2.conv2,1.5998536e-05,6.467526e-06,2.0671323e-06,0.00068258046,0.00032819924,0.06898931,0.05821703,0.016888984,9.166048e-05,
layer3.2.bn2,2.9316034e-05,1.1280157e-05,4.232832e-06,0.0012429693,0.00059546204,0.12612882,0.10675618,0.030940866,0.00016257956,
layer3.2.conv3,6.7776145e-06,2.2167587e-06,5.091033e-06,0.00024297136,9.3412295e-05,0.017992135,0.018033272,0.025581736,4.7454865e-05,
layer3.2.bn3,2.289909e-05,6.419643e-06,1.6890743e-05,0.00085649005,0.00033494818,0.064728506,0.063766085,0.09152672,0.0001711771,
layer3.2.relu,1.4303852e-05,2.6536774e-05,2.2978642e-05,0.00097047497,0.00016195046,0.03145331,0.020600587,0.020447781,0.00013496229,
layer3.3,2.7741044e-07,2.2217027e-05,1.5670521e-05,0.00089708506,0.0011931639,0.021428863,0.018987505,0.018865094,0.0028163148,
layer3.3.conv1,1.103145e-05,2.8163966e-05,2.7027723e-05,0.00092081167,0.0001470722,0.025596514,0.030214608,0.031015642,7.883899e-05,
layer3.3.bn1,1.5142061e-05,3.8201062e-05,3.7660473e-05,0.0012353591,0.00019600148,0.034007046,0.040623706,0.041012656,0.000104133826,
layer3.3.conv2,2.4199835e-08,1.0610256e-05,4.710175e-06,0.0004741949,6.193848e-05,0.01310102,0.020111352,0.018121688,4.1657495e-05,
layer3.3.bn2,1.8648934e-06,2.4269226e-05,1.2795594e-05,0.0010408068,0.00013631817,0.028438898,0.043898962,0.0393391,9.273426e-05,
layer3.3.conv3,3.7424388e-06,1.7046004e-06,3.9156403e-06,0.00022305238,2.1859069e-06,0.0027972418,0.004496121,0.0043516313,4.6331043e-06,
layer3.3.bn3,4.1453604e-06,1.6935905e-05,4.4709523e-06,0.00075255655,0.0018593551,0.013031681,0.021516567,0.0190252,0.004435365,
layer3.3.relu,2.7741044e-07,2.2217027e-05,1.5670521e-05,0.00089708506,0.0011931639,0.021428863,0.018987505,0.018865094,0.0028163148,
layer3.4,3.3630931e-06,2.3988265e-05,1.1995631e-05,0.00089595566,0.0016885219,0.026872268,0.023977092,0.024187809,0.0039876457,
layer3.4.conv1,2.0012521e-07,2.696745e-05,1.9068284e-05,0.0009437679,0.0013316869,0.020117097,0.020896392,0.019855907,0.0028737267,
layer3.4.bn1,1.0417061e-06,4.0360486e-05,2.9532355e-05,0.0013713815,0.001932573,0.028266164,0.030046986,0.02824457,0.0041244896,
layer3.4.conv2,9.806019e-06,1.3134653e-05,3.5830053e-06,0.00042783414,0.00025004984,0.0041767517,0.0036094745,0.0035362209,0.00065132143,
layer3.4.bn2,2.2424865e-05,3.3711258e-05,1.0528129e-05,0.0010722468,0.0006353807,0.010508808,0.008863242,0.008745056,0.0015822983,
layer3.4.conv3,7.2796356e-06,4.8770908e-06,1.6486974e-06,0.00022613598,0.00060361746,0.008989003,0.0061262143,0.0061717457,0.00095549464,
layer3.4.bn3,1.6467166e-05,4.2332453e-05,1.0733755e-05,0.00094655884,0.0022670357,0.0313236,0.029219393,0.029758776,0.0045552105,
layer3.4.relu,3.3630931e-06,2.3988265e-05,1.1995631e-05,0.00089595566,0.0016885219,0.026872268,0.023977092,0.024187809,0.0039876457,
layer3.5,9.650808e-06,4.2011525e-06,1.4991787e-05,0.0006929906,0.0029939683,0.014528816,0.015562427,0.01613019,0.0038385242,
layer3.5.conv1,9.60644e-06,4.587057e-05,1.5498175e-05,0.0010841074,0.0017439064,0.02323418,0.026154205,0.024778852,0.0037318068,
layer3.5.bn1,1.1987497e-05,7.0523325e-05,0.000103404804,0.002642155,0.0041976064,0.05421813,0.060878932,0.05672325,0.008781928,
layer3.5.conv2,1.4288074e-05,0.000105909145,0.0001035545,0.0022400059,0.0024330602,0.03197971,0.036430784,0.034079324,0.0058820206,
layer3.5.bn2,3.481428e-05,0.00027295345,0.0002695031,0.0057236743,0.02543981,0.09112907,0.10792223,0.10037128,0.032834325,
layer3.5.conv3,1.3783508e-05,9.152753e-06,3.169135e-05,0.00065600756,0.0032572872,0.008419133,0.012491464,0.01003024,0.0038416185,
layer3.5.bn3,4.5570567e-05,5.70162e-05,0.00015257811,0.002779055,0.01365105,0.03470449,0.05307905,0.041371863,0.016233053,
layer3.5.relu,9.650808e-06,4.2011525e-06,1.4991787e-05,0.0006929906,0.0029939683,0.014528816,0.015562427,0.01613019,0.0038385242,
