pt_ms,pt_tf,ms_tf
8.214586,-100,-100
738414.25,-100,-100
575775550.0,-100,-100
676729060000.0,-100,-100
4071503000000.0,-100,-100
9221948000000.0,-100,-100
1.7706353e+17,-100,-100
3.5935352e+18,-100,-100
2.0867948e+19,-100,-100
6.0925765e+20,-100,-100
3.6872178e+21,-100,-100
1.2208437e+24,-100,-100
1.1441749e+25,-100,-100
1.37768e+24,-100,-100
2.5432939e+25,-100,-100
4.199475e+24,-100,-100
1.02131e+27,-100,-100
7.323169e+24,-100,-100
7.365962e+25,-100,-100
2.2434105e+25,-100,-100
