pt_ms,pt_tf,ms_tf
76.757484,117.82169,96.31174
2451.1687,2508.0154,2157.22
3219.7517,3304.2568,3007.6335
29030934.0,73150424.0,67174296.0
6510157.0,4510572.0,4888624.0
5355722.0,5266802.5,4202013.5
29646310.0,28842278.0,22233730.0
70826.88,59226.664,61639.426
197588670.0,157989140.0,117893250.0
20894.008,18315.414,9577.769
2679.772,1286.1798,2504.9067
92097290.0,87821850.0,84939250.0
257742300.0,234397810.0,171020590.0
1027185000.0,503751420.0,689688400.0
1026.9376,1399.5922,1500.5977
406.8354,164.20084,268.6945
434083200.0,84775380.0,514198560.0
57821668.0,20687164.0,47243980.0
1688372100.0,1093713300.0,1031607200.0
3160291800.0,2711577900.0,1951265400.0
