pt_ms,pt_tf,ms_tf
6.989885e-05,-100,-100
6.176071e-05,-100,-100
6.1760686e-05,-100,-100
6.360807e-05,-100,-100
7.764742e-05,-100,-100
7.177206e-05,-100,-100
6.1760686e-05,-100,-100
7.764744e-05,-100,-100
7.82155e-05,-100,-100
6.912506e-05,-100,-100
6.9125075e-05,-100,-100
6.360805e-05,-100,-100
7.764743e-05,-100,-100
7.764743e-05,-100,-100
7.664692e-05,-100,-100
6.912506e-05,-100,-100
6.360808e-05,-100,-100
7.664693e-05,-100,-100
6.989883e-05,-100,-100
6.4656946e-05,-100,-100
