pt_ms,pt_tf,ms_tf
2.2155325,0.0026662052,2.2137067
6.080961,0.010424209,6.0790186
6.344463,0.008343744,6.347295
12.265995,0.020619487,12.274955
13.391546,0.023786832,13.403107
20.089638,0.021551132,20.090523
18.394629,0.011428833,18.39179
47.234165,0.05171909,47.19925
109.12625,0.08357544,109.050934
96.39895,0.16524811,96.24401
67.86342,0.06952743,67.81012
124.04781,0.14766388,123.93192
150.23573,0.16424409,150.0802
208.31694,0.3689209,207.94798
666.83984,0.7665405,666.0733
1024.076,1.7535217,1022.57086
389.51575,0.6809845,388.92426
358.83087,0.5357788,358.455
346.29852,0.4356598,345.91254
420.10422,0.18752746,420.0518
