layer_name,0,1,2,3,4,5,6,7,8,9
conv1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
relu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maxpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer1,0.0,0.0,0.0006087315,0.0006087315,0.00072963187,0.00067199406,0.00045665275,0.00042923805,2.566303e-06,6.228438e-05
layer1.0,0.0,0.0,0.00039560176,0.00039560176,0.00039560176,0.00039560176,0.00030493824,0.00030493824,0.00030493824,9.1331116e-05
layer1.0.conv1,0.0,0.0,4.1286294e-06,4.1286294e-06,4.1286294e-06,4.1286294e-06,5.9196627e-06,5.9196627e-06,5.9196627e-06,5.9196627e-06
layer1.0.bn1,0.0,0.0,,,,,,,,
layer1.0.conv2,0.0,0.0,0.00047211823,0.00047211823,0.00047211823,0.00047211823,0.0003793667,0.0003793667,0.0003793667,0.0003793667
layer1.0.bn2,0.0,0.0,0.0005006412,0.0005006412,0.0005006412,0.0005006412,0.000402139,0.000402139,0.000402139,0.000402139
layer1.0.conv3,0.0,0.0,0.00021034892,0.00021034892,0.00021034892,0.00021034892,0.00017505423,0.00017505423,0.00017505423,0.00017505423
layer1.0.bn3,0.0,0.0,0.00043552183,0.00043552183,0.00043552183,0.00043552183,0.0003624856,0.0003624856,0.0003624856,0.00014838239
layer1.0.relu,0.0,0.0,0.00039560176,0.00039560176,0.00039560176,0.00039560176,0.00030493824,0.00030493824,0.00030493824,9.1331116e-05
layer1.0.downsample,0.0,0.0,0.0,0.0,0.0,0.0,1.0093263e-06,1.0093263e-06,1.0093263e-06,1.0093263e-06
layer1.0.downsample.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7009387e-07,6.7009387e-07,6.7009387e-07,6.7009387e-07
layer1.0.downsample.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0093263e-06,1.0093263e-06,1.0093263e-06,1.0093263e-06
layer1.1,0.0,0.0,0.00053834607,0.00053834607,0.00048829726,0.00048187474,0.00032740465,0.00031561236,0.00031561236,6.2184976e-05
layer1.1.conv1,0.0,0.0,0.0003973769,0.0003973769,0.0003973769,0.0003973769,0.00030169074,0.00030169074,0.00030169074,9.2830436e-05
layer1.1.bn1,0.0,0.0,0.00037923947,0.00037923947,0.00037923947,0.00037923947,0.00028355332,0.00028355332,0.00028355332,7.469303e-05
layer1.1.conv2,0.0,0.0,0.0003911263,0.0003911263,0.00020614167,0.00012754102,7.5150216e-05,3.2147305e-05,3.2147305e-05,3.4493387e-05
layer1.1.bn2,0.0,0.0,0.0007482525,0.0007482525,0.00038310298,0.00023306439,0.00013728683,5.9659884e-05,5.9659884e-05,6.0141883e-05
layer1.1.conv3,0.0,0.0,0.00018703817,0.00018703817,0.000117187985,0.0001008791,6.066776e-05,4.3891752e-05,4.3891752e-05,7.24006e-06
layer1.1.bn3,0.0,0.0,0.00048402633,0.00048402633,0.0003006858,0.00025264,0.0001480875,0.00012030956,0.00012030956,1.6022124e-05
layer1.1.relu,0.0,0.0,0.00053834607,0.00053834607,0.00048829726,0.00048187474,0.00032740465,0.00031561236,0.00031561236,6.2184976e-05
layer1.2,0.0,0.0,0.0006087315,0.0006087315,0.00072963187,0.00067199406,0.00045665275,0.00042923805,2.566303e-06,6.228438e-05
layer1.2.conv1,0.0,0.0,0.0005426499,0.0005426499,0.0005230238,0.00052458566,0.00035662635,0.00034304507,0.00034304507,8.923149e-05
layer1.2.bn1,0.0,0.0,0.00082245754,0.00082245754,0.0008068066,0.00081034185,0.000546369,0.000525132,0.000525132,0.00013256623
layer1.2.conv2,0.0,0.0,0.00048479927,0.00048479927,0.0005656251,0.000536051,0.0003910486,0.0003579549,0.00015828738,2.5122947e-05
layer1.2.bn2,0.0,0.0,0.0007379941,0.0007379941,0.0008655535,0.00084161974,0.0006034905,0.0005519314,0.0002463539,4.1513777e-05
layer1.2.conv3,0.0,0.0,0.000119938806,0.000119938806,0.00014335185,0.00013617509,0.00010324945,8.910631e-05,9.3338185e-06,2.5807221e-06
layer1.2.bn3,0.0,0.0,0.00037318608,0.00037318608,0.00048437784,0.00045989006,0.00034049558,0.00029971605,3.0340296e-05,6.9004927e-06
layer1.2.relu,0.0,0.0,0.0006087315,0.0006087315,0.00072963187,0.00067199406,0.00045665275,0.00042923805,2.566303e-06,6.228438e-05
layer2,4.97285e-05,5.05039e-05,1.0789521e-05,1.0848184e-05,2.5060042e-05,5.7318408e-05,0.0012355149,0.0013406284,0.00014998435,0.000113076734
layer2.0,0.0,0.0,0.00019142739,0.00019142739,0.0003560003,0.0003599187,0.0015526704,0.0015102993,0.00041645358,0.00019659678
layer2.0.conv1,0.0,0.0,0.00043702082,0.00043702082,0.00049406814,0.00050621794,0.00029463967,0.00029239306,1.1993201e-05,2.9047013e-05
