,layer_name,0,1,2,3,4,5,6,7,8,9
59,resnet.layer3.0.conv2,0.03147119,0.03611606,0.036485262,0.036712445,0.036910485,0.035658512,0.03598023,0.035917956,0.03887271,0.038081206
60,resnet.layer3.0.bn2,0.17330885,0.20022121,0.20124035,0.20253775,0.2036406,0.19680479,0.19904546,0.19873956,0.21881479,0.2122651
61,resnet.layer3.0.conv3,0.019351743,0.021100134,0.020969741,0.021231001,0.021342319,0.020504132,0.021030812,0.020854605,0.022819947,0.022215959
62,resnet.layer3.0.bn3,0.13027823,0.14150351,0.1404356,0.14223266,0.14297593,0.13730931,0.14089158,0.1395192,0.15408747,0.14995596
63,resnet.layer3.0.relu,0.18438916,0.20112444,0.20250437,0.2047453,0.20385642,0.20098247,0.20300809,0.20429197,0.20928563,0.20966142
64,resnet.layer3.0.downsample.0,0.052766055,0.058038637,0.05909253,0.059597816,0.05925484,0.05861643,0.059103407,0.059615552,0.060379535,0.06115506
65,resnet.layer3.0.downsample.1,0.30690125,0.3352946,0.34077308,0.34358913,0.34131396,0.33772573,0.34156388,0.34466535,0.35047698,0.35337603
66,resnet.layer3.1.conv1,0.09545701,0.10474009,0.10413065,0.1051289,0.10463725,0.104118034,0.104638115,0.1053053,0.10853853,0.108175285
67,resnet.layer3.1.bn1,0.33801562,0.37164006,0.36971787,0.37352017,0.37162203,0.36943436,0.37242123,0.37542206,0.386095,0.38361612
68,resnet.layer3.1.conv2,0.12653057,0.13421933,0.13443188,0.13622096,0.13516961,0.1342151,0.13536729,0.13716386,0.14052787,0.14007187
69,resnet.layer3.1.bn2,0.3931095,0.41626704,0.41668463,0.4217823,0.41871706,0.41581422,0.41955462,0.4252493,0.43576896,0.43536165
70,resnet.layer3.1.conv3,0.03284841,0.03354662,0.033231247,0.033790894,0.03341372,0.0331284,0.033601586,0.03406568,0.034649536,0.03480782
71,resnet.layer3.1.bn3,0.29197246,0.2984799,0.29532066,0.30095577,0.2972977,0.29410875,0.29926932,0.30407572,0.30931506,0.31038237
72,resnet.layer3.1.relu,0.14777094,0.16226925,0.16233706,0.1650706,0.16423073,0.16180351,0.16337094,0.16496468,0.17125668,0.17244396
73,resnet.layer3.2.conv1,0.044273876,0.04790385,0.048613954,0.04930265,0.049042806,0.048418384,0.04898822,0.049530312,0.050578784,0.051055953
74,resnet.layer3.2.bn1,0.20284854,0.21980539,0.22320202,0.22622494,0.22501244,0.22215106,0.2253519,0.22792414,0.23332138,0.2351594
75,resnet.layer3.2.conv2,0.06701264,0.07073552,0.070917234,0.07199617,0.07159396,0.07096356,0.071218506,0.0720262,0.07211501,0.07363872
76,resnet.layer3.2.bn2,0.23259643,0.24389158,0.24423715,0.24787962,0.24642515,0.24411216,0.2448013,0.24771877,0.24804571,0.25315323
77,resnet.layer3.2.conv3,0.005497342,0.006117148,0.006115706,0.0062123667,0.006153425,0.006074804,0.006131675,0.006216039,0.0060251867,0.00625444
78,resnet.layer3.2.bn3,0.056774177,0.063478395,0.06362896,0.064561546,0.06390176,0.063288115,0.06366235,0.06460029,0.062322307,0.06474029
79,resnet.layer3.2.relu,0.131247,0.14340861,0.14421983,0.14665356,0.14586665,0.14374064,0.14484411,0.1462358,0.15181847,0.15410946
80,resnet.layer3.3.conv1,0.05059389,0.060372874,0.060511757,0.061272502,0.061092034,0.060416363,0.061344326,0.061858103,0.06494975,0.064738475
81,resnet.layer3.3.bn1,0.31687197,0.32503727,0.32512772,0.32837752,0.32669857,0.32517567,0.32538655,0.32921478,0.3316885,0.3326814
82,resnet.layer3.3.conv2,0.11324553,0.11496752,0.115408525,0.11666892,0.11525183,0.115166135,0.115428746,0.117189005,0.11829925,0.11824959
83,resnet.layer3.3.bn2,0.371073,0.37557918,0.3773827,0.38103306,0.37618235,0.37626114,0.3770295,0.3834399,0.38626224,0.38726932
84,resnet.layer3.3.conv3,0.020492721,0.020619465,0.020701025,0.020982847,0.020664137,0.0207318,0.020651866,0.021077752,0.02104446,0.021232052
85,resnet.layer3.3.bn3,0.23515883,0.23627219,0.23759978,0.24138784,0.2369608,0.23755601,0.23682594,0.24199697,0.24154212,0.24357454
86,resnet.layer3.3.relu,0.12415389,0.13609546,0.13735026,0.13975462,0.13837719,0.1366657,0.13782005,0.13114867,0.13619986,0.138363
87,resnet.layer3.4.conv1,0.040312484,0.04526111,0.045274235,0.046049517,0.04562302,0.04514059,0.045652788,0.04524447,0.04584474,0.046762392
88,resnet.layer3.4.bn1,0.18599224,0.20975219,0.20984952,0.21350853,0.21148452,0.20902927,0.21149556,0.20960394,0.21374851,0.21745446
89,resnet.layer3.4.conv2,0.06038946,0.06531061,0.06445802,0.06603899,0.06539137,0.06467617,0.06457354,0.06363948,0.063377246,0.06396339
90,resnet.layer3.4.bn2,0.28351668,0.30543324,0.3011992,0.3086585,0.30547997,0.30239108,0.30157405,0.29731086,0.29648405,0.2989766
91,resnet.layer3.4.conv3,0.015204475,0.015810417,0.015603761,0.016130365,0.015855497,0.01568105,0.015815208,0.015853778,0.01629668,0.016026175
92,resnet.layer3.4.bn3,0.17274757,0.17933266,0.17689715,0.18298925,0.17976512,0.17778203,0.17929438,0.17979677,0.18483596,0.18175189
93,resnet.layer3.4.relu,0.14339125,0.15194027,0.15079881,0.15466079,0.15265459,0.15072772,0.15177375,0.15401946,0.15976167,0.15995146
94,resnet.layer3.5.conv1,0.040722765,0.041597467,0.041550774,0.042698063,0.042268947,0.04089328,0.04239043,0.04304896,0.045850262,0.04444396
95,resnet.layer3.5.bn1,0.1746962,0.17853752,0.17837223,0.18351552,0.18131423,0.17532966,0.1824397,0.18526432,0.19978869,0.19212413
96,resnet.layer3.5.conv2,0.041780975,0.038748566,0.040536325,0.042116698,0.041593,0.039470106,0.04242596,0.04259838,0.049987115,0.046925377
97,resnet.layer3.5.bn2,0.16069978,0.1467486,0.15364818,0.15966758,0.15750146,0.14936736,0.16181605,0.16175488,0.19146372,0.1788463
98,resnet.layer3.5.conv3,0.009170178,0.011636658,0.011494884,0.011824819,0.011684269,0.011480001,0.011677073,0.011854921,0.012223061,0.012024191
99,resnet.layer3.5.bn3,0.14572036,0.14648816,0.14484175,0.14844155,0.14714725,0.14575025,0.14639713,0.14937033,0.14892359,0.1490822
100,resnet.layer3.5.relu,0.15239021,0.16156867,0.16024202,0.16431327,0.16233039,0.16021766,0.16142751,0.16374855,0.16946657,0.16963668
101,resnet.layer3.6.conv1,0.054685947,0.056987487,0.056758005,0.060401186,0.059872955,0.05885385,0.060096055,0.061092347,0.062367603,0.06245693
102,resnet.layer3.6.bn1,0.22197482,0.23059916,0.22953272,0.24681766,0.24453288,0.24019071,0.24564755,0.24985757,0.2558578,0.25552285
103,resnet.layer3.6.conv2,0.04511099,0.04558478,0.044550605,0.049477078,0.04912908,0.048502937,0.049125098,0.049406998,0.049565077,0.049136717
104,resnet.layer3.6.bn2,0.21972016,0.22135398,0.21639547,0.23998673,0.23815084,0.23494096,0.23861724,0.24005955,0.23982155,0.23826787
105,resnet.layer3.6.conv3,0.009976934,0.010338845,0.010318704,0.011036141,0.010962469,0.010766957,0.010814729,0.011063268,0.010827073,0.010725912
106,resnet.layer3.6.bn3,0.12328509,0.12769236,0.127538,0.13637292,0.13545954,0.13296789,0.13372332,0.13673128,0.1339751,0.13233453
107,resnet.layer3.6.relu,0.16434614,0.17100395,0.17127691,0.1767132,0.17478392,0.17229886,0.19665568,0.19985864,0.1991439,0.20031628
108,resnet.layer3.7.conv1,0.060108323,0.060325608,0.061279118,0.06347968,0.06290887,0.061546236,0.073090546,0.07427531,0.07399912,0.07486409
109,resnet.layer3.7.bn1,0.23236372,0.23258016,0.23665711,0.24489528,0.24261354,0.2367392,0.29053232,0.2949702,0.2946935,0.29748723
110,resnet.layer3.7.conv2,0.0384712,0.039629433,0.041011192,0.041205164,0.040853065,0.03963424,0.05326223,0.05397841,0.054190025,0.05437979
111,resnet.layer3.7.bn2,0.22444731,0.22994013,0.23852691,0.23912877,0.23699123,0.3184127,0.3267808,0.3322068,0.3311178,0.33214873
112,resnet.layer3.7.conv3,0.006733994,0.007190546,0.0074435966,0.0075376173,0.0075186724,0.009295765,0.010158299,0.010278667,0.010288431,0.010311769
113,resnet.layer3.7.bn3,0.0819949,0.087599926,0.0907819,0.091968015,0.0918068,0.11389972,0.124434374,0.12597114,0.1269338,0.12722448
114,resnet.layer3.7.relu,0.15397893,0.15919295,0.16157165,0.16587567,0.1642765,0.1655034,0.18820016,0.19105405,0.19108234,0.19227935
115,resnet.layer3.8.conv1,0.0638788,0.06707599,0.06782129,0.069077894,0.06862822,0.06894316,0.0842373,0.085763216,0.085472584,0.0860977
116,resnet.layer3.8.bn1,0.21809007,0.22733295,0.22935636,0.23427024,0.2325003,0.23530626,0.2956782,0.30109927,0.29936555,0.30121797
117,resnet.layer3.8.conv2,0.026700085,0.024941735,0.025666604,0.027021023,0.026585199,0.027348999,0.043995593,0.045028064,0.044967085,0.04497571
118,resnet.layer3.8.bn2,0.21556689,0.19125839,0.19611734,0.20869236,0.2047984,0.21630934,0.3601438,0.36812526,0.36524576,0.36790437
119,resnet.layer3.8.conv3,0.011031286,0.008968231,0.008975255,0.009577862,0.009481646,0.010001807,0.017061142,0.0171818,0.017195174,0.017249078
120,resnet.layer3.8.bn3,0.1307213,0.104878016,0.10499153,0.11197925,0.11080102,0.118219666,0.20222779,0.20367678,0.20383744,0.20441617
121,resnet.layer3.8.relu,0.16696638,0.14987546,0.15127878,0.15519077,0.15366247,0.15773189,0.20609668,0.20853034,0.20758267,0.20880297
122,resnet.layer3.9.conv1,0.04379018,0.041152544,0.042529996,0.0417478,0.0416039,0.045491092,0.05948333,0.060256466,0.060121354,0.06049767
123,resnet.layer3.9.bn1,0.21506405,0.19945273,0.20523833,0.2026571,0.20188895,0.2207436,0.2942766,0.2979462,0.29726166,0.29851618
124,resnet.layer3.9.conv2,0.03532706,0.023830978,0.02324708,0.027497865,0.027502622,0.035318933,0.045645118,0.046298373,0.045714475,0.046204854
125,resnet.layer3.9.bn2,0.25727448,0.16755466,0.16273616,0.19461475,0.19490178,0.25407547,0.336565,0.34086716,0.33619225,0.33809912
126,resnet.layer3.9.conv3,0.009105383,0.005955702,0.005477953,0.0075400984,0.0074594733,0.009714449,0.011657811,0.011783085,0.0115359705,0.011489833
127,resnet.layer3.9.bn3,0.07983002,0.05287343,0.048483633,0.06670535,0.066022396,0.08528632,0.10262656,0.10359518,0.101527095,0.101282746
128,resnet.layer3.9.relu,0.14647058,0.12705469,0.12701634,0.13320388,0.13183382,0.13652521,0.18382113,0.18623798,0.18459858,0.18567112
129,resnet.layer3.10.conv1,0.054828294,0.053904504,0.055175796,0.055545706,0.055233087,0.05768078,0.07257463,0.07344862,0.07317895,0.07346481
130,resnet.layer3.10.bn1,0.24105434,0.23303637,0.2381726,0.24104902,0.2397933,0.25138563,0.3248926,0.3285668,0.327152,0.32755184
131,resnet.layer3.10.conv2,0.050886385,0.049285755,0.03734382,0.03733572,0.03718121,0.04250373,0.064218044,0.06492041,0.06446889,0.06481749
132,resnet.layer3.10.bn2,0.24576831,0.23463964,0.5766463,0.62688434,0.6240146,0.47067484,0.12853394,0.12811103,0.112759784,0.11099127
133,resnet.layer3.10.conv3,0.0071891705,0.0036547342,0.10587102,0.10288828,0.060253225,0.025046919,0.0015491615,0.004655729,0.0043994617,0.007794095
134,resnet.layer3.10.bn3,0.09077641,0.04534602,1.3775408,1.3374053,0.04814966,0.08299048,0.10984871,0.11454128,0.11387984,0.117526054
135,resnet.layer3.10.relu,0.15735686,0.12894428,0.3058568,0.2803253,0.12087147,0.1403256,0.1985175,0.20260477,0.20095125,0.20321167
136,resnet.layer3.11.conv1,0.060409054,0.04814491,0.2105509,0.17660794,0.04894697,0.05768908,0.07493792,0.07617364,0.0754739,0.075932205
137,resnet.layer3.11.bn1,0.2508592,0.3048196,0.045182854,0.08273849,0.3058679,0.31371403,0.33196524,0.33654812,0.33506343,0.3361226
138,resnet.layer3.11.conv2,0.041079253,0.045862675,0.0036542118,0.012515325,0.046713613,0.04805383,0.05110631,0.051676556,0.05140217,0.051712025
139,resnet.layer3.11.bn2,0.2827598,0.32283577,0.005577922,0.062852114,0.32782614,0.3358314,0.35264257,0.35603726,0.35471377,0.35737947
140,resnet.layer3.11.conv3,0.012213206,0.012756889,0.0023142034,0.004894711,0.012543472,0.013123212,0.013782933,0.013903186,0.013861824,0.014040898
141,resnet.layer3.11.bn3,0.13139191,0.13692339,0.026254788,0.054403447,0.1350614,0.14119303,0.1483779,0.14972107,0.1493425,0.15106358
142,resnet.layer3.11.relu,0.17464353,0.15059449,0.26486552,0.25037926,0.1411992,0.16048944,0.21741523,0.22110717,0.21970707,0.22209594
143,resnet.layer3.12.conv1,0.06927446,0.06240212,0.1977273,0.17213723,0.0625894,0.068749785,0.0866721,0.0878398,0.08723676,0.0878768
144,resnet.layer3.12.bn1,0.2699958,0.2400226,0.9098291,0.79536635,0.23873243,0.26126373,0.34052533,0.344763,0.34224555,0.34423837
145,resnet.layer3.12.conv2,0.06325869,0.06397632,0.05331187,0.031105414,0.063080624,0.07003012,0.034610566,0.032317314,0.03306553,0.034088578
146,resnet.layer3.12.bn2,0.32974124,0.3312316,0.34516934,0.20760447,0.32833293,0.48926416,0.11286861,0.08934274,0.10334471,0.102226496
147,resnet.layer3.12.conv3,0.012876162,0.011666216,0.008403784,0.004148107,0.011637958,0.10177025,0.021263847,0.024338044,0.019914893,0.021496896
148,resnet.layer3.12.bn3,0.1450769,0.13272738,0.09725097,0.049766555,0.13166142,1.1662127,0.22319722,0.26287705,0.2081387,0.22731885
149,resnet.layer3.12.relu,0.18197502,0.15902719,0.25383016,0.23170741,0.14432655,0.2431783,0.10327609,0.10122554,0.1182372,0.12068934
150,resnet.layer3.13.conv1,0.07084305,0.06384542,0.20221639,0.17762603,0.057250902,0.15042415,0.0008957237,0.0006420016,0.018530704,0.022412919
151,resnet.layer3.13.bn1,0.2572766,0.23172662,0.9117971,0.80533993,0.20099294,0.69142485,0.09690249,0.09677085,0.029416889,0.016068757
152,resnet.layer3.13.conv2,0.043273445,0.044025645,0.16725549,0.1301072,0.03745951,0.30239162,0.10746418,0.10000313,0.074120745,0.049280223
153,resnet.layer3.13.bn2,0.32122403,0.3240736,1.48512,1.1737181,0.27540505,2.5953352,1.0315827,0.98172814,0.7856199,0.58878535
154,resnet.layer3.13.conv3,0.012146182,0.0120295035,0.031616844,0.023071216,0.011640575,0.064766765,0.018246662,0.01913051,0.014633283,0.010591289
155,resnet.layer3.13.bn3,0.15168372,0.14988594,0.40411288,0.2861409,0.14444958,0.8064145,0.23391733,0.24606112,0.18635261,0.12884821
156,resnet.layer3.13.relu,0.18849233,0.16783884,0.15426898,0.13089478,0.15593526,0.10253745,0.20182526,0.21902937,0.15284365,0.10498944
157,resnet.layer3.14.conv1,0.06600063,0.06312883,0.18498802,0.15350479,0.057505313,0.08855225,0.033598043,0.03769683,0.021188349,0.0036325455
158,resnet.layer3.14.bn1,0.2469887,0.23855439,0.8639064,0.74106246,0.21700887,0.4654421,0.24933651,0.2692672,0.21294245,0.14299089
159,resnet.layer3.14.conv2,0.040600583,0.04423722,0.18387465,0.15412125,0.03861878,0.0824334,0.14517498,0.158972,0.14517915,0.127021
160,resnet.layer3.14.bn2,0.28144655,0.3113292,1.5675097,1.3297725,0.27330106,0.77026784,1.3044966,1.4127101,1.378058,1.2402403
161,resnet.layer3.14.conv3,0.010158237,0.0119382255,0.055990167,0.05020103,0.009387234,0.01130083,0.043258294,0.047058843,0.04437332,0.0288181
162,resnet.layer3.14.bn3,0.13570021,0.15721276,0.70308393,0.6205088,0.122274324,0.114565,0.5104307,0.5586797,0.5311214,0.3251972
163,resnet.layer3.14.relu,0.1850322,0.17885198,0.10825774,0.09014356,0.15525874,0.06334895,0.12621619,0.12727448,0.13097475,0.14715517
164,resnet.layer3.15.conv1,0.07109562,0.07037529,0.14464803,0.11455944,0.06783821,0.06452998,0.01641436,0.021903373,0.018439129,0.012985833
165,resnet.layer3.15.bn1,0.27970934,0.27886528,0.71208,0.5734149,0.26531732,0.3920839,0.16630197,0.19808379,0.19909886,0.056205094
166,resnet.layer3.15.conv2,0.054433983,0.04813914,0.06310089,0.049318336,0.051807303,0.07351956,0.012369245,0.011547882,0.009310927,0.018457368
167,resnet.layer3.15.bn2,0.37601233,0.32974327,0.5282254,0.42915154,0.3542189,0.6308769,0.02272296,0.019996554,0.0049852133,0.059912413
168,resnet.layer3.15.conv3,0.017279208,0.016667284,0.030060444,0.023455502,0.01627044,0.014164874,0.0036418848,0.0031184796,0.0051290803,0.0076916153
169,resnet.layer3.15.bn3,0.2011374,0.19358271,0.37628257,0.29207513,0.18971694,0.18420836,0.038795695,0.031757906,0.0560558,0.08674903
170,resnet.layer3.15.relu,0.97154605,1.1271192,10.272007,9.236112,1.3684618,7.5310116,3.427565,3.4849048,3.1734352,2.6140423
171,resnet.layer3.16.conv1,0.2391119,0.32172525,3.5426996,3.096972,0.3911633,2.3308604,1.4392713,1.502308,1.373321,0.99357927
172,resnet.layer3.16.bn1,0.8966246,1.1970489,13.129324,11.575563,1.5274847,9.055038,5.7154465,6.011276,5.660197,4.238399
173,resnet.layer3.16.conv2,0.17303178,0.28242195,3.9292743,3.3400166,0.35973638,3.1356068,1.3167788,1.3001361,1.1023608,1.0049037
174,resnet.layer3.16.bn2,2.0663638,3.5584774,47.916527,40.924812,4.4812284,39.51812,17.095129,15.547845,13.403259,12.587404
175,resnet.layer3.16.conv3,0.044155814,0.07552539,1.4048057,1.1442666,0.09258128,1.0331607,0.34611925,2.2846935,2.2441838,2.0242286
176,resnet.layer3.16.bn3,0.551813,0.9516125,18.483438,14.778502,1.1552826,13.558208,4.417463,29.664843,29.398754,26.50247
177,resnet.layer3.16.relu,0.27547407,0.3582675,3.6304157,3.5188832,0.4273691,3.0385494,1.1822746,6.289029,6.18629,5.441349
178,resnet.layer3.17.conv1,0.20446429,0.18150422,3.7217488,3.0124977,0.21546912,2.788428,1.6860262,4.934634,5.2918696,4.8845925
179,resnet.layer3.17.bn1,0.8804524,0.7448755,14.920575,12.26729,0.91433823,11.7932,7.405672,20.871502,22.276638,21.020512
180,resnet.layer3.17.conv2,0.10399466,0.12269564,3.4863193,3.1966395,0.10019678,2.24733,1.328813,5.108383,4.975521,5.2941113
181,resnet.layer3.17.bn2,1.5513523,1.5805517,46.304714,42.52573,1.4103442,31.264837,18.780962,75.41087,72.42401,77.31483
182,resnet.layer3.17.conv3,0.029927002,0.025089499,1.2784213,1.1494464,0.02628152,0.76229274,0.47918624,1.5022134,1.6103133,1.5729129
183,resnet.layer3.17.bn3,0.3761354,0.32678917,16.576462,14.930137,0.32908148,9.821329,6.210674,19.201485,20.726149,20.269993
184,resnet.layer3.17.relu,0.18249574,0.1878252,3.0623617,2.7890964,0.23981626,2.2935474,1.0540564,4.4873047,4.468467,3.8809583
185,resnet.layer3.18.conv1,0.15115318,0.11472022,3.512826,2.927161,0.12966509,2.4211943,1.4130569,3.7855132,4.2338448,3.8036337
