mstorch_pt_ms,mstorch_pt_tf,mstorch_ms_tf,mstorch_lasttwo_dist,ms_distance,torch_distance,if_success,mut_types
0.00556612,-100,-100,0.0001986237,0.0,1.7559925,"True,False,True,False","LD,LS,RA,LC"
0.0023521185,-100,-100,0.00014650798,1.5139964,1.4212265,"False,True,True,True","RA,NAI,NAI,WS"
0.0023409128,-100,-100,0.00014634494,1.5247196,2.346704,"True,False,True,True","NS,LD,WS,GF"
0.0021455288,-100,-100,0.00014793109,1.5257398,1.518615,"True,False,True,True","LC,LC,LD,WS"
0.001331985,-100,-100,0.00019341835,2.478619,1.5023459,"True,True,True,True","NS,NS,LA,NS"
0.001331985,-100,-100,0.00019341835,1.5095849,1.5024998,"True,True,False,False","GF,LD,RA,GF"
0.001354754,-100,-100,0.00011891605,1.4972025,1.5024998,"True,True,False,False","NEB,NS,LS,GF"
0.0007135868,-100,-100,7.5529766e-05,1.5074027,1.5003481,"True,False,False,False","NEB,AFRM,RA,GF"
0.0007135868,-100,-100,7.5529766e-05,1.5074027,1.500299,"False,False,False,False","AFRM,AFRM,RA,AFRM"
0.017431438,-100,-100,0.001465735,1.5074027,1.500299,"True,True,True,False","NS,NEB,LD,LC"
0.017431438,-100,-100,0.001465735,1.5065264,1.4994133,"True,False,True,True","NAI,RA,GF,NAI"
0.014719814,-100,-100,0.0016122864,2.0758412,1.4994133,"True,True,False,True","LD,GF,LD,NAI"
0.017117202,-100,-100,0.0015105827,2.1070135,2.0234466,"True,True,False,True","NEB,NEB,LD,NAI"
0.017117202,-100,-100,0.0015105827,2.1070135,2.0500228,"False,True,False,True","LA,GF,LS,NEB"
0.016967893,-100,-100,0.0014051626,2.0915406,2.0345533,"False,False,False,True","LC,LS,LD,NS"
0.016967893,-100,-100,0.0014051626,2.0915406,2.0362735,"True,False,False,False","NS,LS,RA,LD"
0.016967893,-100,-100,0.0014051626,2.0915406,2.0345533,"False,True,False,True","LC,GF,AFRM,NEB"
0.017721325,-100,-100,0.001383887,2.0960793,2.0390923,"False,True,False,False","LC,NEB,LC,LA"
0.017721325,-100,-100,0.001383887,2.0853565,2.0283668,"False,False,False,True","LS,AFRM,RA,NAI"
0.017721325,-100,-100,0.001383887,2.0853565,2.0283668,"False,False,False,False","LD,LC,RA,RA"
0.017721325,-100,-100,0.001383887,2.0853565,2.0283668,"False,False,True,False","AFRM,LA,GF,LC"
0.017721325,-100,-100,0.001383887,2.0853565,2.0283668,"True,False,False,True","NEB,RA,LD,NS"
0.017726898,-100,-100,0.001383887,1.4070824,1.3289125,"True,True,False,True","NS,NEB,LC,NS"
0.008085251,-100,-100,0.001018379,1.396554,1.3183873,"False,False,True,True","LD,LS,NAI,NAI"
0.009883508,-100,-100,0.0010109599,1.8258736,1.7216355,"True,False,False,True","NS,AFRM,RA,NEB"
