pt_ms,pt_tf,ms_tf
1.0454429,0.0017576099,1.0452582
1.0069263,0.0014425576,1.0064067
1.062249,0.0014745295,1.0620596
1.0581126,0.001447469,1.0576717
1.0667195,0.0010979355,1.0663724
1.0667195,0.0010979355,1.0663724
1.0667195,0.0010979355,1.0663724
1.0667195,0.0010979355,1.0663724
1.0667195,0.0010979355,1.0663724
1.0667195,0.0010979355,1.0663724
1.0667195,0.0020332695,1.0662644
1.0667195,0.0010979355,1.0663724
1.0667195,0.0020332695,1.0662644
1.0667195,0.0010979355,1.0663724
1.0667195,0.0010979355,1.0663724
1.0667195,0.0010979355,1.0663724
1.0667195,0.0010979355,1.0663724
1.0667195,0.0010979355,1.0663724
1.0667195,0.0010979355,1.0663724
1.0667195,0.0020332695,1.0662644
