layer_name,0,1,2,3,4,5,6,7,8,9
layer3.0,1.31067845e-05,6.955452e-08,,,,,,,,
layer3.0.conv1,4.0962077e-05,3.4721204e-05,,,,,,,,
layer3.0.bn1,5.880181e-05,4.9402843e-05,,,,,,,,
layer3.0.conv2,2.1737778e-05,6.012575e-06,,,,,,,,
layer3.0.bn2,3.022519e-05,6.37208e-06,,,,,,,,
layer3.0.conv3,1.1368978e-05,1.2490582e-06,,,,,,,,
layer3.0.bn3,3.2360367e-05,1.5704645e-06,,,,,,,,
layer3.0.relu,1.31067845e-05,6.955452e-08,,,,,,,,
layer3.0.downsample,3.6559366e-05,3.445387e-05,,,,,,,,
layer3.0.downsample.0,2.9766414e-05,2.806311e-05,,,,,,,,
layer3.0.downsample.1,3.6559366e-05,3.445387e-05,,,,,,,,
layer3.1,2.2770908e-05,8.666171e-06,,,,,,,,
layer3.1.conv1,1.5669228e-05,7.931776e-07,,,,,,,,
layer3.1.bn1,1.49928965e-05,8.119605e-08,,,,,,,,
layer3.1.conv2,1.8188608e-05,4.7839894e-06,,,,,,,,
layer3.1.bn2,2.9528763e-05,6.7498986e-06,,,,,,,,
layer3.1.conv3,5.577653e-06,4.023359e-07,,,,,,,,
layer3.1.bn3,2.1200183e-05,2.1038795e-06,,,,,,,,
layer3.1.relu,2.2770908e-05,8.666171e-06,,,,,,,,
layer3.2,3.2590586e-05,1.9370822e-05,,,,,,,,
layer3.2.conv1,3.4332235e-05,2.0618045e-05,,,,,,,,
layer3.2.bn1,4.0759358e-05,2.3965778e-05,,,,,,,,
layer3.2.conv2,3.8012924e-05,2.5769601e-05,,,,,,,,
layer3.2.bn2,6.950968e-05,4.700834e-05,,,,,,,,
layer3.2.conv3,1.377122e-05,9.368607e-06,,,,,,,,
layer3.2.bn3,4.7827747e-05,3.232247e-05,,,,,,,,
layer3.2.relu,3.2590586e-05,1.9370822e-05,,,,,,,,
layer3.3,2.2997698e-05,3.0581443e-05,,,,,,,,
layer3.3.conv1,3.0512663e-05,2.2205113e-05,,,,,,,,
layer3.3.bn1,3.7763577e-05,3.241055e-05,,,,,,,,
layer3.3.conv2,5.1538154e-06,2.249566e-06,,,,,,,,
layer3.3.bn2,9.364325e-06,4.782478e-05,,,,,,,,
layer3.3.conv3,1.9178045e-05,1.2228866e-06,,,,,,,,
layer3.3.bn3,9.779642e-05,1.8350613e-05,,,,,,,,
layer3.3.relu,2.2997698e-05,3.0581443e-05,,,,,,,,
layer3.4,2.980301e-05,3.5137156e-05,,,,,,,,
layer3.4.conv1,1.4242134e-05,1.7001646e-05,,,,,,,,
layer3.4.bn1,2.2092456e-05,2.2710541e-05,,,,,,,,
layer3.4.conv2,1.6646776e-05,2.8901388e-05,,,,,,,,
layer3.4.bn2,3.887836e-05,6.858354e-05,,,,,,,,
layer3.4.conv3,1.27301e-05,1.6204254e-05,,,,,,,,
layer3.4.bn3,4.2355452e-05,5.8557333e-05,,,,,,,,
layer3.4.relu,2.980301e-05,3.5137156e-05,,,,,,,,
layer3.5,5.762126e-05,5.8491307e-05,,,,,,,,
layer3.5.conv1,6.5359345e-06,2.4941579e-05,,,,,,,,
layer3.5.bn1,8.365001e-06,3.5288722e-05,,,,,,,,
layer3.5.conv2,8.76977e-06,8.1977305e-06,,,,,,,,
layer3.5.bn2,8.937632e-05,8.8804285e-05,,,,,,,,
layer3.5.conv3,1.4445596e-05,1.5162966e-05,,,,,,,,
layer3.5.bn3,4.6955258e-05,4.985338e-05,,,,,,,,
layer3.5.relu,5.762126e-05,5.8491307e-05,,,,,,,,
